start,end,Date and Time,"Name of the Bus Stop (as displayed on the shelter, if no info is available write the commonly known name)",Survey Location,_Survey Location_latitude,_Survey Location_longitude,_Survey Location_altitude,_Survey Location_precision,"If Location field is not working, please enter coordinates from google maps or paste the location URL",Type of Bus Stop,Condition of Bus Shelter,How is the bus stop positioned relative to the road?,"How is the bus stop positioned relative to the road?/Set back from the road – against a wall, compound, or building edge",How is the bus stop positioned relative to the road?/On the road edge / footpath edge – directly adjacent to traffic,How is the bus stop positioned relative to the road?/The road/footpath is too narrow ,Relationship between Bus Stop and Pedestrians,Is there space behind the bus shelter for pedestrians to walk/wheelchair to move freely?,Is there space between the bus shelter and the road for pedestrians to walk/wheelchair to move freely? ,"Can pedestrians/wheelchair users move past the bus stop on the footpath, without having to step down on the road? ",Is the space behind the bus shelter usable?,How many bus shelters are placed close to each other?,Where do buses typically stop? ,Where do buses typically stop? /At the bus stop – buses pull up to the shelter/marked stop,Where do buses typically stop? /Away from the bus stop – buses stop before or beyond the shelter/marked location,Where do buses typically stop? /Bus stop not clearly marked,Where do buses typically stop? /Unsure / not observed,How far away from the kerb/Bus stop platform does the bus stop?,Tick all access features present at this bus stop,Tick all access features present at this bus stop/Footpath available to reach the bus stop from both directions,"Tick all access features present at this bus stop/Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",Tick all access features present at this bus stop/Ramp for wheelchair users to access the bus stop,"Tick all access features present at this bus stop/Ramp is in usable condition (not too steep, not broken, nor blocked)",Tick all access features present at this bus stop/Tactile paving for visually impaired users,Tick all access features present at this bus stop/Pedestrian crossing at/close to the bus stop to cross the road?,Tick all access features present at this bus stop/None of the above,Check this box if the bus stop's kerb is higher than 15cms or has steps to access ,Is the bus stop area free of encroachments?,Is there evidence of water-logging or poor drainage around the stop?," How safe does this bus stop feel, particularly at night?", Is the bus stop big enough for the number of people who typically wait here?,Does the bus stop have a roof that shelters people from rain?,Is there adequate shade during the day for people waiting?,Is there adequate lighting at the bus stop during the night?,"If seated at the bus stop, can you clearly see an approaching bus?",Is the seating provided comfortable?,Is the name of the bus stop clearly displayed?,Is bus route information displayed at the stop?,Tick all amenities present at this bus stop,Tick all amenities present at this bus stop/Seating / bench,Tick all amenities present at this bus stop/Sufficient seating for the number of people typically waiting,Tick all amenities present at this bus stop/Dustbin / waste bin,Tick all amenities present at this bus stop/Drinking water (tap or dispenser),Tick all amenities present at this bus stop/Public toilet nearby (within eyesight),Tick all amenities present at this bus stop/CCTV camera,Tick all amenities present at this bus stop/Digital information boards with real time arrival information and service alerts,Tick all amenities present at this bus stop/None of the Above,What is the primary land use or activity near this bus stop?,Does the bus shelter carry advertisements?,Any other observations about this bus stop?,Top 1–2 improvements you would recommend for this stop,Photo of Bus Stop Front,Photo of Bus Stop Front_URL,Photo of Bus Stop from Side ,Photo of Bus Stop from Side _URL,Photo of any other key observation 1 ,Photo of any other key observation 1 _URL,Photo of any other key observation 2 ,Photo of any other key observation 2 _URL,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,meta/rootUuid,_index,city,source_form,latitude,longitude,coordinate_source,location_flag
2026-06-21T22:54:09.651000+05:30,2026-06-21T23:03:14.097000+05:30,2026-06-21T23:01:00+05:30,Dhoopanhalli (towards Domlur bridge),12.963319 77.641679 815.0999755859375 28.584999084472656,12.963319,77.641679,815.0999755859375,28.584999084472656,,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",,,Yes - sufficient shade from surrounding trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",,,,,None of the Above,0,0,0,0,0,0,0,1,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",,,,1000498249-23_2_57.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433453/attachments/attD84kLdKZ4qcvGom5jr65e/,1000498247-23_3_1.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433453/attachments/attb8gyoPxoeTKgqU66u5RG9/,1000498248-23_3_6.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433453/attachments/att96sWMRHximCiFmUC4Akpy/,,,787433453,938b3d86-0287-4a5f-b9a3-f4d4ce9dea36,2026-06-21T23:16:45+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:938b3d86-0287-4a5f-b9a3-f4d4ce9dea36,156,Bengaluru,Bengaluru,12.963319,77.641679,device_gps,OK
2026-06-21T23:03:14.228000+05:30,2026-06-21T23:07:58.476000+05:30,2026-06-21T23:04:00+05:30,Dhoopanhalli (towards Indiranagar metro),12.963762 77.64158 815.5 11.461999893188477,12.963762,77.64158,815.5,11.461999893188477,,Stainless Steel Bus Shelter, Clean and Well Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,Yes,Yes,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,Perfect / Flush (Less than 30 cm): Passengers can step directly from the footpath onto the bus.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,No information displayed at all,Seating / bench Dustbin / waste bin,1,0,1,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,,,1000498246-23_7_48.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433473/attachments/attkCcU3iP9sZQ3VEYUySefP/,1000498250-23_7_52.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433473/attachments/attT8YBNzkPJQBp2ie2JitHK/,1000498251-23_7_56.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433473/attachments/att9PBTVTQTGa95ytJRueZUw/,,,787433473,a6842ac1-e7c2-46d1-a8a6-46ad5f84485e,2026-06-21T23:16:47+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:a6842ac1-e7c2-46d1-a8a6-46ad5f84485e,157,Bengaluru,Bengaluru,12.963762,77.64158,device_gps,OK
2026-06-21T23:07:58.562000+05:30,2026-06-21T23:15:34.303000+05:30,2026-06-21T23:12:00+05:30,Indiranagar New Horizon School (towards Indiranagar metro),12.966395 77.641355 820.5999755859375 46.21200180053711,12.966395,77.641355,820.5999755859375,46.21200180053711,,Stainless Steel Bus Shelter, Clean and Well Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,Yes,Yes,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,Yes – but information seems outdated or unreliable,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,,,1000498245-23_15_26.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433517/attachments/attFhnpJXArQPcG2ZYCuEUWQ/,1000498252-23_15_32.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787433517/attachments/attkZE9RHxRsTPpqmwwwodB3/,,,,,787433517,0337b4cb-962a-47b0-a9c2-bf67a2eeda95,2026-06-21T23:16:50+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:0337b4cb-962a-47b0-a9c2-bf67a2eeda95,158,Bengaluru,Bengaluru,12.966395,77.641355,device_gps,OK
2026-06-21T14:04:24.274000+05:30,2026-06-22T14:12:29.612000+05:30,2026-06-22T13:58:00+05:30,Jalahalli Cross,,,,,,https://maps.app.goo.gl/4QegztYULQAbKgk89?g_st=ac,Concrete/Masonry Bus Shelter,Unclean/Poorly Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,0,1,1,0,No footpath available,None of the above,0,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings", No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Partial – some shade but insufficient,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,No - poor back support / posture,No – name is missing,No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,"Space and seating in the stop is inadequate for the number of people using it. Most people stand at the junction, mostly in the middle of moving highway traffic",Addition of more bus stops preferably from the junction edge till existing one. Seperate bus embankment so people can stand away from incoming traffic,1000164258-14_10_29.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787856767/attachments/attZdWmn9yczBWAYMNmDhFW5/,1000164266-14_11_42.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787856767/attachments/attFbbmEHeWSEB6hTAqnB4Ne/,1000164254-14_11_56.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787856767/attachments/attJhu2ENHw8iYDh8wGM74um/,1000164252-14_12_9.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787856767/attachments/attS86CQHzsss6oRX8EUVb8h/,787856767,c7b38049-60ea-4db9-8605-95633c065379,2026-06-22T14:12:32+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:c7b38049-60ea-4db9-8605-95633c065379,159,Bengaluru,Bengaluru,13.039853,77.519075,gmaps_link,OK
2026-06-22T14:12:29.852000+05:30,2026-06-22T14:22:53.546000+05:30,2026-06-22T14:12:00+05:30,Jalahalli cross (towards tumkur),,,,,,https://maps.app.goo.gl/918BdEYqTMUYdjFs8?g_st=ac,Concrete/Masonry Bus Shelter,Severely Damaged / Unusable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,2,Bus stop not clearly marked,0,0,1,0,No footpath available,None of the above,0,0,0,0,0,0,1,,Heavily encroached – the stop is largely unusable because of obstructions,"Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)", No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,No – exposed to full sun,"Yes – lit by nearby street lights, shop fronts, or advertisement boards","No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No seating available,No – name is missing,No information displayed at all,Public toilet nearby (within eyesight),0,0,0,0,1,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,This is less a bus stop more a bus parking area. The bus-stands have been so severely damaged that no people even go towards that side and hence all the buses drivers ah e started using that area as a rest top causing a massive pile of parked buses. People just stand on the road junction to actually get on a moving bus.,Not sure where to even start. Firstly cleaning out the garbage pile would help.,1000164586-14_19_19.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787871134/attachments/attr825WwGfsk3yFxacs9trw/,1000164577-14_19_35.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787871134/attachments/attqVZLpq4GAjZ9AYxE8V8PS/,1000164592-14_19_53.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787871134/attachments/attbQtYJ2obc7uPxVhNDqyJu/,1000164580-14_21_3.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787871134/attachments/attB9RdhH6vE53AMSGLCbJ24/,787871134,4264662a-b3c0-41c5-92b6-4d7a02caf51c,2026-06-22T14:22:56+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:4264662a-b3c0-41c5-92b6-4d7a02caf51c,160,Bengaluru,Bengaluru,13.0391774,77.5194624,gmaps_link,OK
2026-06-22T14:22:53.772000+05:30,2026-06-22T14:32:58.004000+05:30,2026-06-22T14:25:00+05:30,Dasarahalli,,,,,,https://maps.app.goo.gl/Bp9SAVBsnzxL8VPZA?g_st=ac,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,No footpath available,None of the above,0,0,0,0,0,0,1,,Heavily encroached – the stop is largely unusable because of obstructions,No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",,,Yes – sufficient shade from the bus shelter,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",,,,,Public toilet nearby (within eyesight),0,0,0,0,1,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",,"No bus stop. People stand under the Dasarahalli metro near the parking, that's how we know which stop we are at. Parking curbside is pretty unsafe to walk around for pedestrians due to highway traffic. There is a functioning indira cateen though that could be a called an accessible public toilet.",,1000164227-14_31_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787885081/attachments/att3CYPjkBmGR4eZjhMyKqyK/,1000164237-14_31_40.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787885081/attachments/att5ATVqmsBVmLiPJDFJWmW4/,1000164230-14_32_1.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787885081/attachments/attjpFfmLMDn3iZVZCbYfUcZ/,1000164238-14_32_18.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787885081/attachments/attnCZii9grxNkdZum5AHY6k/,787885081,c6505f33-3c24-4871-a16f-231fe20e3529,2026-06-22T14:33:01+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:c6505f33-3c24-4871-a16f-231fe20e3529,161,Bengaluru,Bengaluru,13.043036,77.513129,gmaps_link,OK
2026-06-19T23:30:37.954000+05:30,2026-06-22T14:33:01.274000+05:30,2026-06-12T15:24:00+05:30,RT Nagar Post Office ( post office footpath),13.022212 77.592698 0 0,13.022212,77.592698,0,0,,Other Metal Bus Shelter (Other than Stainless Steel),Satisfactory – minor wear/dusty but usable,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,No,No,No - It's obstructed due to encroachment ,2,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,Heavily encroached – the stop is largely unusable because of obstructions,"Yes – signs of standing water, algae, or drainage issues visible","Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - from both bus shelter AND trees,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,New bus stop. No names or passenger info. 2 bus stops - one new other old  - look mismatched,Bus stop name and bus information basic requirement of bus stop is missing. No work in progress to assure anything being done to put that in place,1000500320-14_27_0.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787885151/attachments/attpbnWBpDvDYebGB8gwPDSQ/,1000500322-14_27_30.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787885151/attachments/attStpVDYUYFtjqLBWN8D6cF/,,,,,787885151,01f9977f-37a1-46f5-9a1e-135b08121c40,2026-06-22T14:33:05+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:01f9977f-37a1-46f5-9a1e-135b08121c40,162,Bengaluru,Bengaluru,13.022212,77.592698,device_gps,OK
2026-06-22T14:33:01.469000+05:30,2026-06-22T14:47:20.828000+05:30,2026-06-12T15:51:00+05:30,RT nagar Post Office ( opp  Albek/ opp footpath of post office),13.022447 77.592515 0 0,13.022447,77.592515,0,0,,Other Metal Bus Shelter (Other than Stainless Steel),Satisfactory – minor wear/dusty but usable,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,Yes,No,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)", No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes – sufficient shade from the bus shelter,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,Yes – route list is prominently displayed and appears current,Seating / bench Digital information boards with real time arrival information and service alerts,1,0,0,0,0,0,1,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",No advertisements,It is old but still good . Imp - all passenger info available,It can be maintained well. Some ad space can be used without compromising passenger info currently available. Also buses stop away from footpath due to illegal parking of vehicles at bus stop,1000500329-14_34_3.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787903360/attachments/attvQLkET4py25qrk3ccYytT/,1000500328-14_34_22.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787903360/attachments/attfYvgPwXZC8Uq83ReqRnBz/,1000500325-14_34_42.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787903360/attachments/attuyXQ9cgmDStgGYr4k63ZP/,1000500330-14_34_56.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787903360/attachments/attZJvptF9xoBxyfzujaffj6/,787903360,15b27553-639e-4350-b2c1-9a2c884488c0,2026-06-22T14:47:23+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:15b27553-639e-4350-b2c1-9a2c884488c0,163,Bengaluru,Bengaluru,13.022447,77.592515,device_gps,OK
2026-06-22T14:47:21.092000+05:30,2026-06-22T14:57:19.223000+05:30,2026-06-12T16:08:00+05:30,"RT Nagar Main Rd stop( Police station stop, near Mahalakshmi sweets)",13.024263 77.592948 0 0,13.024263,77.592948,0,0,,Stainless Steel Bus Shelter, Clean and Well Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,None of the above,0,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Yes – the bus shelter itself has a working light,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)","Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",Yes – name is prominently visible and legible,No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,"Mostly commercial - Retail shops. restaurants, cafes, markets, etc",Yes – advertisements dominate; passenger information is secondary,It's at a turning from which buses come. Bus stop cud have been built ahead by 50 m . It's too late and waste of money to relocate this new bus stop.,Auto etc park at bus stop making bus stop ahead of before. Some enforcement discipline needed,1000500336-14_57_11.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787917396/attachments/attfXaVFEo4e8S2zJBywqmq9/,1000500337-14_51_11.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787917396/attachments/attGrDYHW85FFkRujZVE3ymH/,1000500334-14_51_35.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787917396/attachments/attzPDzGH2nK49csWspi8nUQ/,1000500331-14_52_3.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/787917396/attachments/attttVz2Yqvcm22byYsfqzmj/,787917396,f537b318-32ae-4bf8-9cc1-62d517178519,2026-06-22T14:57:22+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:f537b318-32ae-4bf8-9cc1-62d517178519,164,Bengaluru,Bengaluru,13.024263,77.592948,device_gps,OK
2026-06-22T14:32:58.236000+05:30,2026-06-22T21:57:03.771000+05:30,2026-06-22T21:02:00+05:30,Peenya,,,,,,https://maps.app.goo.gl/UFXfWCgHoAiNrQjp6,Other Metal Bus Shelter (Other than Stainless Steel),Unclean/Poorly Maintained,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",None of the above,0,0,0,0,0,0,1,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes – sufficient shade from the bus shelter,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,No - poor back support / posture,No – name is missing,No information displayed at all,Seating / bench,1,0,0,0,0,0,0,0,Other,Yes – advertisements dominate; passenger information is secondary,"Stop is near peenya industryetro station which, in my personal experience, remains pretty isolated compared to other stations due to most of its entrances closed off and only one at a far corner being kept open. There are autos and highway traffic but less pedestrian than you would find at other metro stations. Makes this and the surrounding area for this stop pretty isolated.",,1000164286-21_55_58.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788494952/attachments/attguugW5ruqQR4bdCbwjdgS/,1000164293-21_56_14.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788494952/attachments/atthbXZZgYExXcdDMXchj7aK/,1000164282-21_56_40.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788494952/attachments/att8vBbCrJwJYeai7vFrtvqq/,1000164290-21_56_55.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788494952/attachments/attxpK3fZFLakotRHxxXvf8U/,788494952,f1403cde-67b2-476e-b29a-fdf6caaf75b2,2026-06-22T21:57:07+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:f1403cde-67b2-476e-b29a-fdf6caaf75b2,165,Bengaluru,Bengaluru,13.036211,77.525676,gmaps_link,OK
2026-06-22T21:57:04.010000+05:30,2026-06-22T22:02:01.585000+05:30,2026-06-22T21:57:00+05:30,Peenya ( towards tumkur),,,,,,https://maps.app.goo.gl/rmNBUbCpw2BCyRYq8?g_st=ac,Other Metal Bus Shelter (Other than Stainless Steel),Unclean/Poorly Maintained,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,0,1,1,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus",None of the above,0,0,0,0,0,0,1,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Unsure,No – The roof is too damaged or broken to provide shelter,Partial – some shade but insufficient,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,No - poor back support / posture,No – name is missing,No information displayed at all,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements dominate; passenger information is secondary,,,1000164557-22_1_6.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788502835/attachments/att9rgLzpRT9YtW6MPkY8KGH/,1000164564-22_1_20.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788502835/attachments/attwTmtvpeoWrtrZMWqq5rsu/,1000164559-22_1_41.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788502835/attachments/attJzy3x6thSq4kBQMhwVkgs/,1000164555-22_1_58.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/788502835/attachments/attCs8ZMCWNhXKLfXFGczBgE/,788502835,0740e4ee-e766-4fec-b124-eaed4fc77b1b,2026-06-22T22:02:04+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:0740e4ee-e766-4fec-b124-eaed4fc77b1b,166,Bengaluru,Bengaluru,13.035458,77.526313,gmaps_link,OK
